PLAN,ISIN,VALOR,CUPON,FEC_VTO,VC_ACTUAL,NOM,TYPEB,SECTOR,RATING,VM,CUPON_CORRIDO,CALL,TIPO_PRODUCTO,TIR_MDO,DUR,TirContable,Frecuencia,PRECIO,EMISOR,PAIS,TIPO_CUPON,SENIORITY
u301,XS0097284573,"NIBC5,5 05/29",5.50,5/7/2029,"5,997,799.19","6,000,000.00",B,CCA,BBB+,8435660.22,215178.08,N,40,0.88,7.042,5.50,1.00,140.59,NIBC Bank NV,NL,Fixed excl,SENIOR UNSECURED
u301,XS1828032513,"DEUTSCHE TELEKOM INT FIN 0,625% 01/12/22",0.63,12/1/2022,"85,234.12","85,000.00",B,CAH,BBB+,86395.7,43.66,N,40,-0.20,1.909,0.48,1.00,101.64,Deutsche Telekom Int Finance BV,NL,Fixed excl,SENIOR UNSECURED
u301,XS1134729794,"NOVNVX 1,625% 09/11/2026",1.63,11/9/2026,"1,040,920.11","1,000,000.00",B,CAD,AA-,1109500,2315.07,N,40,-0.19,5.638,0.90,1.00,110.95,Novartis Finance SA,LU,Fixed excl,SENIOR UNSECURED
u301,ES0000012593,BON Y OBLI EST PRINCIPAL  0%  30/07/2032,0.00,7/30/2032,"355,476.12","700,000.00",B,A99,A-,686476.6,0,N,42,0.17,11.584,6.03,0.00,98.07,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u301,XS0083662923,EUROPEAN BK RECON & DEV  0%  04/02/2048,0.00,2/4/2048,"544,798.72","2,628,765.62",B,BD9,AAA,851888.17,0,Y,42,-0.01,7.096,6.49,0.00,32.41,European Bank for Recon & Development,GB,Zero bonds,SENIOR UNSECURED
u301,ES00000120O8,BON Y OBLI EST PRINCIPAL  0%  30/07/2040,0.00,7/30/2040,"2,583,581.95","3,000,000.00",B,A99,A-,2580930,0,N,42,0.77,19.589,0.77,0.00,86.03,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u302,ES0000012932,"ESTADO 4,20% 01/37",4.20,1/31/2037,"2,454,704.94","2,000,000.00",B,A99,BBB+,3185540,76885.25,N,40,0.58,12.748,2.47,1.00,159.28,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u302,ES0000011868,ESTADO6%E/01-29,6.00,1/31/2029,"2,459,521.96","2,366,000.00",B,A99,BBB+,3544268,129936.07,N,40,0.42,6.702,5.38,1.00,149.80,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u302,ES0000012411,"ESTADO 5,75% 07/32",5.75,7/30/2032,"6,190,640.24","5,955,000.00",B,A99,BBB+,9790913.25,144469.93,N,40,0.30,9.348,5.28,1.00,164.42,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u302,XS0162513211,"RWE 5,750% 0233",5.75,2/14/2033,"1,369,591.79","1,023,000.00",B,CBA,BBB,1653699.96,51590.23,N,40,0.82,9.574,2.48,1.00,161.65,RWE AG,NL,Fixed excl,SENIOR UNSECURED
u302,ES0413211071,BBVA 4% 25/02/25,4.00,2/25/2025,"1,909,121.92","1,900,000.00",B,DDA,AA+,2251310,64371.58,N,40,0.33,3.824,3.87,1.00,118.49,Banco Bilbao Vizcaya Argentaria SA,ES,Fixed excl,SENIOR SECURED
u302,ES00000121S7,"ESTADO4,7 07/41",4.70,7/30/2041,"2,840,946.35","3,088,000.00",B,A99,BBB+,5534004.8,61235.46,N,40,0.67,15.564,5.35,1.00,179.21,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u302,ES00000122E5,"ESTADO4,65 0725",4.65,7/30/2025,"3,737,422.67","3,639,000.00",B,A99,BBB+,4498786.53,71394.19,N,40,-0.07,4.205,3.99,1.00,123.63,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u302,ES0413900160,"BSCH 4,625% 04/05/2027",4.63,5/4/2027,"1,790,008.15","1,700,000.00",B,DDA,AA,2245615,51914.04,N,40,0.04,5.616,3.67,1.00,132.10,Banco Santander SA,ES,Fixed excl,SENIOR SECURED
u302,XS0452187916,ENEL_FIN 5% 14/09/2022,5.00,9/14/2022,"1,413,120.91","1,400,000.00",B,CBA,BBB+,1523942,20712.33,N,40,0.63,1.656,4.40,1.00,108.85,ENEL FINANCE INTL NV,NL,Fixed excl,SENIOR UNSECURED
u302,XS0874864860,TEF 3.987% 23/01/2023,3.99,1/23/2023,"3,499,574.61","3,500,000.00",B,CAH,BBB-,3802260,130775.78,N,40,1.55,1.955,3.99,1.00,108.64,Telefonica Emisiones SAU,ES,Fixed excl,SENIOR UNSECURED
u302,XS0875343757,NTGYSM 3.875% 17/01/23,3.88,1/17/2023,"2,994,186.54","3,000,000.00",B,CBB,BBB,3241440,110850.41,N,40,1.69,1.941,3.97,1.00,108.05,Naturgy Finance B.V,ES,Fixed excl,SENIOR UNSECURED
u302,XS0876289652,REESM 3.875% 25/01/2022,3.88,1/25/2022,"200,392.91","200,000.00",B,CBA,A-,208394,7220.63,N,40,3.30,1.03,3.68,1.00,104.20,REDESA,ES,Fixed excl,SENIOR UNSECURED
u302,ES0413211790,"BBVA 3,875% 30/01/2023",3.88,1/30/2023,"7,306,109.24","7,300,000.00",B,DDA,AA+,7956197,259688.52,N,40,1.22,1.976,3.83,1.00,108.99,Banco Bilbao Vizcaya Argentaria SA,ES,Fixed excl,SENIOR SECURED
u302,ES00000123X3,"SPGB 4,4% 31/10/2023",4.40,10/31/2023,"6,494,102.72","6,500,000.00",B,A99,BBB+,7418840,47797.26,N,40,-0.30,2.715,4.43,1.00,114.14,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u302,ES00000124W3,"SPGB 3,8% 30/04/2024",3.80,4/30/2024,"1,006,813.96","1,000,000.00",B,A99,BBB+,1145640,25506.85,N,40,0.18,3.133,3.57,1.00,114.56,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u302,IT0004889033,"BTPS 4,75% 01/09/2028",4.75,9/1/2028,"7,416,772.08","6,600,000.00",B,A99,BBB-,8820306,104788.67,N,40,0.49,6.651,2.96,2.00,133.64,Italian Republic,IT,Fixed excl,SENIOR UNSECURED
u302,XS1188094673,"NGGLN 0,75 02/22",0.75,2/11/2022,"1,004,079.43","1,000,000.00",B,CBB,BBB+,1009910,6639.34,N,40,0.46,1.105,0.38,1.00,100.99,NATIONAL GRID NA INC,US,Fixed excl,SENIOR UNSECURED
u302,XS1116480697,"BARCLAYS 1,5 01/04/22",1.50,4/1/2022,"1,510,873.31","1,500,000.00",B,CCA,BBB,1530540,16890.41,N,40,0.76,1.232,0.91,1.00,102.04,Barclays Bank PLC,GB,Fixed excl,SENIOR UNSECURED
u302,FR0010961581,"EDF 4,5 12/11/2040",4.50,11/12/2040,"1,321,290.69","1,000,000.00",B,BAB,A-,1640670,6041.1,N,40,0.97,15.322,2.44,1.00,164.07,EDF SA,FR,Fixed excl,SENIOR UNSECURED
u302,BE0000331406,"BGB 3,75 22/06/2045",3.75,6/22/2045,"4,156,207.41","3,000,000.00",B,A99,AA-,5507280,59178.08,N,40,0.29,18.61,1.79,1.00,183.58,Kingdom of Belgium,BE,Fixed excl,SENIOR UNSECURED
u302,XS0350890470,"GE_CAP_EF 6,025% 01.03.2038",6.03,3/1/2038,"2,188,902.03","1,500,000.00",B,CCC,BBB+,2301150,75559.43,N,40,2.52,12.723,2.66,1.00,153.41,GE Capital European Funding,IE,Fixed excl,SENIOR UNSECURED
u302,XS1318709497,"SNAM SPA 1,375% 19/11/2013",1.38,11/19/2023,"1,321,463.99","1,300,000.00",B,CAE,BBB+,1359085,2056.85,N,40,-0.14,2.846,0.79,1.00,104.55,SNAM SPA,IT,Fixed excl,SENIOR UNSECURED
u302,XS1463101680,"VODAFONE  1,6% 29/07/2031",1.60,7/29/2031,"597,558.02","550,000.00",B,CAH,BBB,614636,3736.99,N,40,0.52,9.836,0.75,1.00,111.75,Vodafone group PLC,GB,Fixed excl,SENIOR UNSECURED
u302,XS1410582313,"AIRBUS 1,375% 13/05/2031",1.38,2/13/2031,"517,944.04","500,000.00",B,CAB,A,537825,4369.86,N,40,0.69,9.5,1.00,1.00,107.57,AIRBUS FINANCE BV,FR,Fixed excl,SENIOR UNSECURED
u302,XS1508831051,"ENGSM 0,75% 27/10/2026",0.75,7/27/2026,"498,289.77","500,000.00",B,CBB,BBB+,524555,667.81,N,40,-0.10,5.472,0.81,1.00,104.91,ENAGAS,ES,Fixed excl,SENIOR UNSECURED
u302,XS1529838085,"MS 1,00 02/12/22",1.00,12/2/2022,"1,305,986.13","1,300,000.00",B,CCA,A,1328834,1032.88,N,40,-0.11,1.908,0.76,1.00,102.22,Morgan Stanley,US,Fixed excl,SENIOR UNSECURED
u302,XS1557095459,"DTEL_FIN 0,375% 30/10/2021",0.38,10/30/2021,"600,640.79","600,000.00",B,CAH,BBB+,603246,382.19,N,40,-0.20,0.833,0.24,1.00,100.54,Deutsche Telekom AG,DE,Fixed excl,SENIOR UNSECURED
u302,XS1186684137,"SNCF 1,125% 25/05/30",1.13,5/25/2030,"788,642.10","800,000.00",B,BAB,AA,889816,5424.66,N,40,0.00,8.955,1.29,1.00,111.23,Societe Nationale des Chemins de Fer Fra,FR,Fixed excl,SENIOR UNSECURED
u302,FR0013284247,"ENGIFP0,375% 28/02/23",0.38,11/28/2022,"2,995,127.77","3,000,000.00",B,CBA,BBB+,3032850,9436.48,N,40,-0.03,1.898,0.46,1.00,101.10,GDF_SUEZ,FR,Fixed excl,SENIOR UNSECURED
u302,FR0013312501,"BPCE  1,625% 31/01/2028",1.63,1/31/2028,"499,786.77","500,000.00",B,CCA,A-,548440,7436.82,N,40,0.45,6.689,1.63,1.00,109.69,BPCE SA,FR,Fixed excl,SENIOR UNSECURED
u302,ES0000012B39,"SPGB 1,400% 30.04.2028",1.40,4/30/2028,"99,655.42","100,000.00",B,A99,BBB+,111812,939.73,N,40,-0.08,6.989,1.45,1.00,111.81,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u302,FR0013324357,"SANOFI 1,375 21/03/2030",1.38,3/21/2030,"990,081.37","1,000,000.00",B,CAD,A+,1130570,10736.3,N,40,0.07,8.685,1.49,1.00,113.06,SANOFI,FR,Fixed excl,SENIOR UNSECURED
u302,IT0003256820,"BTPS 5,75% 01/02/2033",5.75,2/1/2033,"1,180,118.80","770,000.00",B,A99,BBB-,1220311.4,18287.5,N,40,0.86,9.593,1.05,2.00,158.48,Italian Republic,IT,Fixed excl,SENIOR UNSECURED
u302,XS1499594916,NEDWBK 0.75 04/10/2041,0.75,10/4/2041,"1,107,675.17","1,000,000.00",B,CCA,AAA,1115840,1808.22,N,40,0.19,19.385,0.22,1.00,111.58,Nederlandse Waterschapsbank,NL,Fixed excl,SENIOR UNSECURED
u302,XS2049616894,SIEMENS FINANCIERINGSMAT 0.5% 05/09/2034,0.50,9/5/2034,"1,206,227.33","1,200,000.00",B,CAB,A+,1256904,1923.29,N,40,0.16,13.259,0.46,1.00,104.74,Siemens Financierings. NV,NL,Fixed excl,SENIOR UNSECURED
u302,FR0013463650,EFFP 0.125% 27/05/2025,0.13,2/27/2025,"497,294.48","500,000.00",B,CAD,A,503785,373.29,N,40,-0.04,4.148,0.26,1.00,100.76,ESSILORLUXOTTICA,FR,Fixed excl,SENIOR UNSECURED
u302,XS2107315470,"ENIIM 0,625% 01/2030",0.63,1/23/2030,"2,001,442.74","2,000,000.00",B,CAE,A-,2064160,11714.48,N,40,0.33,8.805,0.62,1.00,103.21,ENI SpA,IT,Fixed excl,SENIOR UNSECURED
u302,XS2109606603,"NEDWBK 0,05% 28/01/2030",0.05,1/28/2030,"1,492,577.09","1,500,000.00",B,CCA,AAA,1544625,692.62,N,40,-0.27,9.057,0.10,1.00,102.98,Nederlandse Waterschapsbank,NL,Fixed excl,SENIOR UNSECURED
u302,XS2102357014,"BMW 0,375% 14/01/2027",0.38,1/14/2027,"1,909,345.83","1,900,000.00",B,CAC,A,1945030,6852.46,N,40,0.04,5.963,0.29,1.00,102.37,Bayerische Motoren Werke AG,DE,Fixed excl,SENIOR UNSECURED
u302,FR0013479748,"HOFP 0,25% 29/01/2027",0.25,1/29/2027,"499,218.59","500,000.00",B,CAC,A,503495,1150.97,N,40,0.17,5.781,0.28,1.00,100.70,THALES SA,FR,Fixed excl,SENIOR UNSECURED
u302,DE000A2YNZW8,"DAIGR 0,375% 08/11/2026",0.38,11/8/2026,"497,970.04","500,000.00",B,CAC,BBB+,504975,272.26,N,40,0.21,5.801,0.45,1.00,101.00,DAIMLER AG,DE,Fixed excl,SENIOR UNSECURED
u302,XS2024715794,"DT 0,50% 05/07/2027",0.50,7/5/2027,"505,787.26","500,000.00",B,CAH,BBB+,517650,1226.03,N,40,0.00,6.41,0.32,1.00,103.53,Deutsche Telekom Int Finance BV,NL,Fixed excl,SENIOR UNSECURED
u302,FR0013480514,"CRH 0,25% 07/02/2035",0.25,2/7/2035,"3,272,074.97","3,300,000.00",B,DDA,AAA,3444804,7393.44,N,40,-0.04,13.856,0.31,1.00,104.39,Caisse Refinancement de lHabitat,FR,Fixed excl,SENIOR SECURED
u302,FR0013482841,"MCFP 0,375% 11/02/2031",0.38,2/11/2031,"896,178.47","900,000.00",B,CAC,A+,918567,2987.7,N,40,0.20,9.922,0.42,1.00,102.06,LVMH Moet Hennessy Louis Vuitton,FR,Fixed excl,SENIOR UNSECURED
u302,XS1963745234,"MCD 1,6% 15/03/2031",1.60,3/15/2031,"1,100,569.98","1,000,000.00",B,CAD,BBB+,1123450,12756.16,N,40,0.49,9.47,0.58,1.00,112.35,McDonalds Group,US,Fixed excl,SENIOR UNSECURED
u302,XS2056374353,"MDLZ 0,875% 01/10/2031",0.88,10/1/2031,"1,234,502.89","1,200,000.00",B,CAD,BBB,1271388,2617.81,N,40,0.33,10.318,0.60,1.00,105.95,Mondelez International,US,Fixed excl,SENIOR UNSECURED
u302,XS2237901355,"TERNA 0,375% 25/09/2030",0.38,6/25/2030,"199,043.90","200,000.00",B,CBA,BBB+,203784,199.32,N,40,0.18,9.332,0.43,1.00,101.89,Terna Rete Elettrica Nazionale SpA,IT,Fixed excl,SENIOR UNSECURED
u302,FR0013444684,"ORANGE 0,5% 04/09/2032",0.50,6/4/2032,"991,100.34","1,000,000.00",B,CAF,BBB+,1022020,1616.44,N,40,0.32,11.133,0.58,1.00,102.20,ORANGE,FR,Fixed excl,SENIOR UNSECURED
u302,XS2066706735,"ENEL FINANCE INTL NV 1,125% 17/10/2034",1.13,7/17/2034,"1,044,666.75","1,000,000.00",B,CBA,BBB+,1085180,2311.64,N,40,0.49,12.692,0.78,1.00,108.52,ENEL FINANCE INTL NV,NL,Fixed excl,SENIOR UNSECURED
u302,XS2238792175,"MEDTRONIC 0,75% 15/10/2032",0.75,7/15/2032,"2,098,222.77","2,100,000.00",B,CAD,A-,2197125,4011.13,N,40,0.36,11.106,0.76,1.00,104.63,MEDTRONIC GLOBAL HOLDINGS SC,LU,Fixed excl,SENIOR UNSECURED
u302,ES0000011876,BON Y OBLI EST PRINCIPAL  0%  31/01/2029,0.00,1/31/2029,"6,150,332.32","10,000,000.00",B,A99,A-,10101050.3,0,N,42,-0.12,8.088,6.20,0.00,101.01,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u302,ES00000120O8,BON Y OBLI EST PRINCIPAL  0%  30/07/2040,0.00,7/30/2040,"5,555,062.64","8,000,000.00",B,A99,A-,6882480,0,N,42,0.77,19.589,1.88,0.00,86.03,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u302,ES00000120T7,"STRIP ""0"" 07/37",0.00,7/30/2037,"1,122,592.57","2,300,000.00",B,A99,A-,2133143.26,0,N,42,0.46,16.586,4.42,0.00,92.75,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u302,ES00000120Q3,"STRIP ""0"" 07/34",0.00,7/30/2034,"1,051,798.99","2,000,000.00",B,A99,A-,1916240.94,0,N,42,0.32,13.586,4.85,0.00,95.81,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u302,ES00000120P5,"STRIP ""0"" 07/33",0.00,7/30/2033,"1,095,326.14","2,000,000.00",B,A99,A-,1938872.74,0,N,42,0.25,12.589,4.90,0.00,96.94,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u302,ES00000120R1,"STRIP ""0"" 07/35",0.00,7/30/2035,"1,011,458.20","2,000,000.00",B,A99,A-,1892747.88,0,N,42,0.38,14.584,4.79,0.00,94.64,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u302,ES00000120S9,"STRIP ""0"" 07/36",0.00,7/30/2036,"973,514.62","2,000,000.00",B,A99,A-,1875047.2,0,N,42,0.41,15.586,4.73,0.00,93.75,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u302,ES00000120U5,"STRIP ""0"" 07/38",0.00,7/30/2038,"887,973.63","2,000,000.00",B,A99,A-,1783360,0,N,42,0.65,17.586,4.73,0.00,89.17,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u302,ES00000120V3,"STRIP ""0"" 07/39",0.00,7/30/2039,"845,153.11","2,000,000.00",B,A99,A-,1807704.58,0,N,42,0.55,18.592,4.74,0.00,90.39,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u302,ES00000120W1,"STRIP ""0"" 07/40",0.00,7/30/2040,"812,032.81","2,000,000.00",B,A99,A-,1782968.2,0,N,42,0.59,19.589,4.71,0.00,89.15,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u302,XS1380416112,"AUSOL 3,75% 30/12/2045",3.75,12/30/2045,"1,387,858.25","1,386,967.51",B,CAG,,1603462.03,142.89,N,46,2.46,12.939,3.77,2.00,115.61,Autopista del Sol Concesionaria Espanola,ES,Infrastruc,
u302,XS1435866931,"VELA 3,195% 30/06/2036",3.20,6/30/2036,"2,300,628.20","2,295,360.00",B,CAE,,2438837.67,635.65,N,46,2.33,7.554,3.20,2.00,106.25,Vela Energy Finance SA,LU,Infrastruc,
u302,XS1877874591,"PROMONTORIA 3,29% 30/06/2037",3.29,6/30/2037,"3,587,025.33","3,578,831.36",B,CCC,,3994707.67,686.26,N,46,1.79,7.919,3.28,2.00,111.62,PROMONTORIA HOLDING 184 BV,NL,Infrastruc,
u303,ES0000011868,ESTADO6%E/01-29,6.00,1/31/2029,"1,445,298.55","1,300,000.00",B,A99,BBB+,1947400,71393.44,N,40,0.42,6.702,4.33,1.00,149.80,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u303,ES0000012411,"ESTADO 5,75% 07/32",5.75,7/30/2032,"10,567,670.03","9,200,000.00",B,A99,BBB+,15126180,223194.52,N,40,0.30,9.348,4.11,1.00,164.42,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u303,FR0011059088,Francia 3.25 25/10/2021,3.25,10/25/2021,"2,019,533.06","2,000,000.00",B,A99,AA,2062740,11931.51,N,40,0.13,0.814,2.03,1.00,103.14,French Republic,FR,Fixed excl,SENIOR UNSECURED
u303,EU000A1G0A16,"EFSF 2,25% 05/09/2022",2.25,9/5/2022,"1,813,501.22","1,800,000.00",B,BD9,AA,1889550,12982.19,N,40,-0.27,1.655,1.79,1.00,104.98,European Financial Stability F,LU,Fixed excl,SENIOR UNSECURED
u303,FR0011388339,"CRH 2,4% 17/01/2025",2.40,1/17/2025,"994,463.55","1,000,000.00",B,DDA,AAA,1117260,22885.25,N,40,0.06,3.835,2.55,1.00,111.73,Caisse Refinancement de lHabitat,FR,Fixed excl,SENIOR SECURED
u303,FR0011333186,"CAISSE AMORT DET 2,5% 25/10/2022",2.50,10/25/2022,"501,881.47","500,000.00",B,BAA,AA,527605,2294.52,N,40,-0.28,1.79,2.28,1.00,105.52,Caisse dAmortissement Dette Sociale,FR,Fixed excl,SENIOR UNSECURED
u303,ES00000127A2,"ESTADO 1,95 07/30",1.95,7/30/2030,"3,001,087.38","3,000,000.00",B,A99,BBB+,3558960,24682.19,N,40,0.08,8.854,1.95,1.00,118.63,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u303,DE0001135325,"DBR 4,25 07/39",4.25,7/4/2039,"793,603.03","483,000.00",B,A99,AAA,911295.42,10123.15,N,40,-0.29,14.453,0.58,1.00,188.67,Federal Republic of Germany,DE,Fixed excl,SENIOR UNSECURED
u303,ES0413320062,"DEUTSCHE_ESPAﾑOLA 1,125% 20.01.2023",1.13,1/20/2023,"998,399.22","1,000,000.00",B,DDA,AA+,1029560,10635.25,N,40,0.20,2.02,1.20,1.00,102.96,DEUTSCHE BANK S.A. ESPANOLA,ES,Fixed excl,SENIOR SECURED
u303,XS1382792197,"DTEL_FIN 0,625% 03.04.2023",0.63,4/3/2023,"498,541.80","500,000.00",B,CAH,BBB+,509705,2328.77,N,40,-0.03,2.234,0.76,1.00,101.94,Deutsche Telekom AG,DE,Fixed excl,SENIOR UNSECURED
u303,FR0013260486,RENAUL 14/III/2022,0.12,3/14/2022,"999,989.20","1,000,000.00",B,CAC,BBB,1001380,58.55,N,41,0.02,0.203,0.12,4.00,100.14,RENAULT SA,FR,Floater (v,SENIOR SECURED
u303,XS2076164941,"DUPOCO 2,406% 30/09/2049",2.41,9/30/2049,"1,000,027.91","1,000,000.00",B,BAB,,1082258.56,6015,N,46,1.91,15.757,2.42,2.00,108.23,Dublin Port Company,IE,Infrastruc,
u304,ES0000012932,"ESTADO 4,20% 01/37",4.20,1/31/2037,"84,979.32","103,000.00",B,A99,BBB+,164055.31,3959.59,N,40,0.58,12.748,5.91,1.00,159.28,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u304,ES0000011868,ESTADO6%E/01-29,6.00,1/31/2029,"303,586.13","300,000.00",B,A99,BBB+,449400,16475.41,N,40,0.42,6.702,5.81,1.00,149.80,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u304,ES0000012411,"ESTADO 5,75% 07/32",5.75,7/30/2032,"859,203.74","600,000.00",B,A99,BBB+,986490,14556.16,N,40,0.30,9.348,1.63,1.00,164.42,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u304,ES00000122E5,"ESTADO4,65 0725",4.65,7/30/2025,"2,468,849.19","2,565,000.00",B,A99,BBB+,3171032.55,50323.19,N,40,-0.07,4.205,5.59,1.00,123.63,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u304,ES0413900129,BSCH3.875 02/26,3.88,2/6/2026,"1,506,416.71","1,300,000.00",B,DDA,AA,1587625,45282.45,N,40,0.20,4.636,0.70,1.00,122.13,Banco Santander SA,ES,Fixed excl,SENIOR SECURED
u304,ES00000127A2,"ESTADO 1,95 07/30",1.95,7/30/2030,"1,347,395.74","1,300,000.00",B,A99,BBB+,1542216,10695.62,N,40,0.08,8.854,1.54,1.00,118.63,Kingdom of Spain,ES,Fixed excl,SENIOR UNSECURED
u304,XS0350890470,"GE_CAP_EF 6,025% 01.03.2038",6.03,3/1/2038,"987,182.99","650,000.00",B,CCC,BBB+,997165,32742.42,N,40,2.52,12.723,2.32,1.00,153.41,GE Capital European Funding,IE,Fixed excl,SENIOR UNSECURED
u304,XS1403264374,"MCDONALD'S CORP 1,0% 15/11/2023",1.00,11/15/2023,"1,708,356.71","1,700,000.00",B,CAD,BBB+,1756763,2142.47,N,40,-0.12,2.842,0.83,1.00,103.34,McDonalds Group,US,Fixed excl,SENIOR UNSECURED
u304,XS1485533431,"KONINKLIJKE 1,125% 11/09/2028",1.13,6/11/2028,"478,318.82","500,000.00",B,CAH,BBB,516530,1710.62,N,40,0.71,7.179,1.75,1.00,103.31,KONINKLIJKE KPN NV,NL,Fixed excl,SENIOR UNSECURED
u304,FR0013217114,"ORANGE 0,875% 03/02/2027",0.88,11/3/2026,"490,947.01","500,000.00",B,CAF,BBB+,527720,3968.58,N,40,0.06,5.683,1.20,1.00,105.54,ORANGE,FR,Fixed excl,SENIOR UNSECURED
u304,FR0013230737,"RENAULT 0,75% 12/01/22",0.75,10/12/2021,"300,732.17","300,000.00",B,CAC,BBB,301809,2176.23,N,40,0.91,0.773,0.44,1.00,100.60,RENAULT SA,FR,Fixed excl,SENIOR UNSECURED
u304,FR0013312493,"BPCE 0,875% 31/01/24",0.88,1/31/2024,"1,192,483.37","1,200,000.00",B,CCA,A-,1232664,9610.66,N,40,0.25,3.032,1.08,1.00,102.72,BPCE SA,FR,Fixed excl,SENIOR UNSECURED
u304,IT0003256820,"BTPS 5,75% 01/02/2033",5.75,2/1/2033,"676,281.16","500,000.00",B,A99,BBB-,792410,11875,N,40,0.86,9.593,2.39,2.00,158.48,Italian Republic,IT,Fixed excl,SENIOR UNSECURED
u304,ES0413860547,"sabsm 0,625% 10/06/2024",0.63,6/10/2024,"501,633.56","500,000.00",B,CCA,AA+,517600,1746.58,N,40,-0.29,3.405,0.53,1.00,103.52,Banco de Sabadell SA,ES,Fixed excl,SENIOR SECURED
u304,XS0933540527,"RABOBANK 2,375% 22/05/2023",2.38,5/22/2023,"523,897.54","500,000.00",B,CCA,AA-,531890,7255.14,N,40,0.30,2.321,0.36,1.00,106.38,Rabobank Nederland NV,NL,Fixed excl,SENIOR UNSECURED
u304,XS1721422068,"VODAFONE 1,875% 20/11/2029",1.88,11/20/2029,"496,347.69","500,000.00",B,CAH,BBB,570150,1053.08,N,40,0.30,8.319,1.97,1.00,114.03,Vodafone group PLC,GB,Fixed excl,SENIOR UNSECURED
u304,ES0000012700,BON Y OBLIG ESTADO STRIP  0%  30/07/2025,0.00,7/30/2025,"153,216.75","200,000.00",B,A99,A-,204100.89,0,N,42,-0.44,4.578,5.99,0.00,102.05,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u304,ES00000120O8,BON Y OBLI EST PRINCIPAL  0%  30/07/2040,0.00,7/30/2040,"81,089.10","200,000.00",B,A99,A-,172062,0,N,42,0.77,19.589,4.72,0.00,86.03,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u304,ES00000120Q3,"STRIP ""0"" 07/34",0.00,7/30/2034,"451,369.16","1,000,000.00",B,A99,A-,958120.47,0,N,42,0.32,13.586,6.03,0.00,95.81,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u304,ES00000120R1,"STRIP ""0"" 07/35",0.00,7/30/2035,"50,367.48","100,000.00",B,A99,A-,94637.39,0,N,42,0.38,14.584,4.82,0.00,94.64,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u304,ES00000120S9,"STRIP ""0"" 07/36",0.00,7/30/2036,"404,166.79","1,000,000.00",B,A99,A-,937523.6,0,N,42,0.41,15.586,5.99,0.00,93.75,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u304,ES00000120V3,"STRIP ""0"" 07/39",0.00,7/30/2039,"318,117.13","1,000,000.00",B,A99,A-,903852.29,0,N,42,0.55,18.592,6.36,0.00,90.39,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u304,ES00000122V9,"STRIP""0"" 07/41",0.00,7/30/2041,"2,610,242.76","9,000,000.00",B,A99,A-,7599060,0,N,42,0.83,20.589,6.20,0.00,84.43,Kingdom of Spain,ES,Zero bonds,SENIOR UNSECURED
u305,XS1141969912,"SKYLN 1,875 24/11/23",1.88,11/24/2023,"719,630.18","700,000.00",B,CAH,A-,741027,1330.48,N,40,-0.08,2.843,0.89,1.00,105.86,SKY PLC,GB,Fixed excl,SENIOR UNSECURED
u305,XS1314318301,"PROCTER & GAMBLE 1,125 02/11/2023",1.13,11/2/2023,"510,577.18","500,000.00",B,CAD,AA-,519785,909.25,N,40,-0.20,2.803,0.37,1.00,103.96,Procter & Gamble Co,US,Fixed excl,SENIOR UNSECURED
